,I_D,FLAG_TSUNAMI,YEAR,MONTH,FOCAL_DEPTH,EQ_PRIMARY,EQ_MAG_MW,EQ_MAG_MS,EQ_MAG_MB,EQ_MAG_ML,EQ_MAG_MFA,EQ_MAG_UNK,INTENSITY,COUNTRY,LATITUDE,LONGITUDE,REGION_CODE,DEATHS,avg_density,dst_avg_density,sum_density,density_deviation,max_density,HDI,HDI_pop_wgt,max_HDI,dist_to_closest_pop,pop_dist_deviation,avg_pop_distance,eq_mag_unlogged
88,4980,No,1983,7.0,33.0,6.2,0.0,6.2,5.9,0.0,0.0,0.0,9.0,COSTA RICA,9.652,-83.688,100.0,2,53141.625,37136.5972200299,5314162.5,165801.51179045546,1549666.0,0.76756,0.77442074,0.788,0.06854195795594736,0.4485544014670918,1.0687464430050941,1584893.1924611141
89,4981,No,1983,7.0,10.0,6.1,0.0,6.1,5.7,0.0,0.0,0.0,8.0,TURKEY,40.324,27.222,140.0,5,44679.02,48076.915035154336,4467902.0,44567.771281899906,276237.38,0.7716379,0.76842326,0.8595186,0.10959014553448868,0.3472730129429508,0.9544513816513853,1258925.411794166
90,4982,No,1983,7.0,37.0,6.1,0.0,6.1,6.1,0.0,0.0,0.0,6.0,USA,61.031,-147.286,150.0,0,95.663155,106.56473959929033,8705.348,377.64746681811243,2478.5798,0.94821656,0.94821656,0.94821656,0.12944883159556012,0.48994216485014785,1.2475403834516452,1258925.411794166
91,4983,No,1983,7.0,41.0,5.0,0.0,5.0,5.6,0.0,0.0,0.0,6.0,IRAN,36.948,49.18,140.0,3,72865.66,72527.53433761769,3497551.5,87780.3986891172,433672.6,0.774,0.77400005,0.774,0.09140021880271638,0.24016653341020125,0.6579803964711436,100000.0
92,4984,No,1983,8.0,10.0,4.2,0.0,4.2,4.7,0.0,0.0,0.0,0.0,PAKISTAN,30.349,67.84,60.0,0,20132.322,20238.502287745196,221455.55,2749.299604302802,25099.564,0.492285,0.49228507,0.492285,0.04360045873060256,0.1231468510668416,0.3101699725687629,15848.93192461114
93,4985,Yes,1983,8.0,2.0,7.0,0.0,7.0,6.2,0.0,0.0,0.0,6.0,GREECE,40.142,24.766,130.0,0,12644.871,13886.938835623763,1264487.1,19099.613528427057,83794.64,0.8348502,0.8254208,0.86316776,0.3594022815859483,0.35789721562863724,1.1713327824396282,10000000.0
94,4987,Yes,1983,8.0,29.0,6.5,0.0,6.5,6.2,0.0,0.0,0.0,8.0,PHILIPPINES,18.231,120.86,170.0,16,87283.81,97775.81462559801,7768259.5,111035.00548673885,654312.0,0.71988577,0.74689996,1.0,0.10705606007651156,0.49997583715009425,1.132803300558795,3162277.6601683795
95,4989,No,1983,9.0,10.0,5.1,0.0,0.0,5.1,0.0,0.0,0.0,8.0,SERBIA,43.246,20.859,130.0,0,57948.906,60312.16054722756,2955394.2,46973.10381264859,186910.19,0.7766079,0.7763107,0.807,0.12205326705312139,0.24079463415457258,0.6726395796262192,125892.54117941661
96,4990,No,1983,10.0,12.0,6.0,0.0,6.0,5.8,0.0,0.0,0.0,8.0,JAPAN,33.941,139.513,30.0,0,669539.06,849712.3065766281,37494188.0,1433033.1958153509,8057306.0,0.90589696,0.9116325,0.9359721,0.13000000001367745,0.4997645455717497,1.3492679691529441,1000000.0
97,4991,Yes,1983,10.0,15.0,7.3,0.0,7.3,6.4,0.0,0.0,0.0,7.0,CHILE,-26.535,-70.563,160.0,5,2315.5679,2322.9875162001335,231556.8,2634.466894122249,7637.866,0.8455903,0.84387654,0.85244495,0.10928860873116321,0.4433919167804241,1.1437869434732142,19952623.149688788
98,4992,No,1983,10.0,40.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,INDONESIA,1.084,121.052,170.0,0,22478.523,20570.3512795033,1573496.6,21680.610189868356,74873.53,0.67066246,0.6699398,0.67351437,0.08372574277550654,0.5571430555533419,1.131228923907407,1000000.0
99,4993,No,1983,10.0,33.0,6.1,0.0,6.1,5.8,0.0,0.0,0.0,7.0,INDONESIA,1.131,120.858,170.0,2,21908.201,19616.031250675456,1467849.5,21003.617052814516,72668.555,0.671844,0.6704775,0.6936795,0.018027756393641292,0.5642546736455374,1.150648582684931,1258925.411794166
100,4999,No,1983,10.0,12.0,6.9,0.0,6.9,6.1,0.0,0.0,0.0,0.0,TURKEY,40.33,42.187,140.0,1342,19354.59,21645.31153725654,1935459.0,24991.135705605117,210776.8,0.76712,0.76731724,0.769,0.07660939889453758,0.3338445352010915,0.9400246528966126,7943282.347242822
101,5001,No,1983,10.0,27.0,5.2,0.0,5.2,5.2,0.0,0.0,0.0,6.0,JAPAN,35.464,133.899,30.0,0,99858.34,114365.54646308142,3694758.8,126021.79333727554,542317.0,0.89841586,0.9000885,0.9063448,0.09217917333972145,0.2566378927901069,0.6510038134833207,158489.3192461114
102,5002,No,1983,11.0,19.0,5.3,0.0,5.3,5.7,0.0,0.0,0.0,7.0,CHINA,35.206,115.213,30.0,34,462663.66,468868.39598080545,23133182.0,120298.20547686108,960121.1,0.7379189,0.7367042,0.7656567,0.1196035116347033,0.2354169724694645,0.6642230589889729,199526.2314968879
103,5004,No,1983,11.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,BELGIUM,50.696,5.346,120.0,2,183785.31,193089.30667716367,9373051.0,230035.7275232882,1563853.6,0.89936,0.90539,0.93296343,0.07669419795138761,0.24014733937217825,0.6715718286025751,100000.0
104,5005,No,1983,11.0,37.0,5.0,0.0,5.0,5.1,0.0,0.0,0.0,8.0,ITALY,44.689,10.317,130.0,0,115497.02,119925.66554755019,5890348.5,98757.27708316414,422791.47,0.90572214,0.90484273,0.9093576,0.08637129152855928,0.24113734949909538,0.6727555121253238,100000.0
105,5006,No,1983,11.0,12.0,6.7,0.0,6.7,6.4,0.0,0.0,0.0,8.0,USA,19.43,-155.454,150.0,0,32847.164,68347.23162745974,1412428.0,98220.24748635804,585918.0,0.95218813,0.9521881,0.95218813,0.0962600644061561,0.981651068935591,1.2286181263063585,5011872.336272725
106,5007,Yes,1983,11.0,10.0,7.6,0.0,7.6,6.6,0.0,0.0,0.0,6.0,UK TERRITORY,-6.852,72.11,60.0,0,64984.31,86329.96327959308,6498431.0,258790.02757165456,2381932.5,0.84940076,0.77099264,1.0,6.3091801369199105,2.66339955825783,11.518655900986031,39810717.05534969
107,5009,No,1983,12.0,26.0,6.4,0.0,6.4,5.7,0.0,0.0,0.0,5.0,PAPUA NEW GUINEA,-5.392,151.868,170.0,10,7666.468,7810.545837392764,559652.1,9114.976667551397,44026.39,0.516,0.51600003,0.516,0.018384776324023074,0.5087384019604461,1.14393583473951,2511886.4315095823
108,5011,No,1983,12.0,11.0,6.2,0.0,6.2,6.4,0.0,0.0,0.0,9.0,GUINEA,11.866,-13.529,10.0,443,34628.375,38333.14584428608,3462837.2,33225.024627224244,279702.2,0.4296,0.42761526,0.494,0.09642095206987392,0.33376891113186963,0.9401618641605874,1584893.1924611141
109,5018,No,1983,12.0,215.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,7.0,AFGHANISTAN,36.372,70.738,40.0,26,31904.914,34405.1363797869,3190491.5,29280.777354677797,130436.95,0.49434352,0.48950225,0.627,0.11303981597826615,0.33399429203609027,0.9404155117594089,15848931.924611142
110,5019,Yes,1984,1.0,33.0,6.6,0.0,6.6,6.0,0.0,0.0,0.0,7.0,INDONESIA,-2.823,118.806,170.0,2,57316.39,54739.93436113685,5731639.0,47193.506578455825,181992.81,0.6737261,0.6768812,0.6967042,0.08640023149313888,0.5239715510895581,1.3904007607685043,3981071.7055349695
111,5022,No,1984,2.0,33.0,5.8,0.0,5.8,5.9,0.0,0.0,0.0,4.0,AFGHANISTAN,34.616,70.484,40.0,1,205148.58,236961.221390086,20514858.0,377408.3808649077,2649905.8,0.49895352,0.50809175,0.55,0.1093709284802417,0.3339131295137643,0.9403451503136725,630957.344480193
112,5024,No,1984,2.0,18.0,7.5,0.0,7.5,6.6,0.0,0.0,0.0,6.0,SOLOMON ISLANDS,-10.012,160.469,170.0,0,5066.401,3511.2637886165708,506640.1,10868.386018074454,94886.87,0.515,0.51500005,0.515,0.16614752480039577,0.7968307159937994,1.668205683344368,31622776.60168379
113,5027,No,1984,2.0,208.0,6.1,0.0,0.0,6.1,0.0,0.0,0.0,6.0,PAKISTAN,36.431,70.826,60.0,4,29839.314,31650.250498206366,2983931.2,28619.96024323292,130436.95,0.49758628,0.49170274,0.627,0.07441102069365275,0.3339217786843735,0.9400496174478812,1258925.411794166
114,5028,No,1984,3.0,15.0,7.0,0.0,7.0,6.5,0.0,0.0,0.0,9.0,UZBEKISTAN,40.32,63.35,40.0,0,21060.129,20031.78431739619,2106012.8,18856.7936590602,142024.75,0.6992,0.6999841,0.701,0.06041522988209167,0.3338058308471134,0.9397541862745795,10000000.0
115,5029,No,1984,3.0,28.0,6.6,0.0,6.6,5.8,0.0,0.0,0.0,8.0,PAPUA NEW GUINEA,-4.647,145.805,170.0,0,23516.37,26976.931554219034,2351637.0,34400.649744972725,162284.88,0.516,0.5159999,0.516,0.07337574533302929,0.4693232861860767,1.2700993254423296,3981071.7055349695
116,5030,No,1984,4.0,8.0,6.1,0.0,6.1,5.7,6.2,0.0,0.0,8.0,USA,37.32,-121.698,150.0,0,117717.51,93828.89315278511,11771751.0,216409.65395706243,1120503.0,0.9511953,0.9511954,0.9511953,0.09140021882604382,0.38531562374269007,0.9994050987477685,1258925.411794166
117,5035,No,1984,4.0,12.0,5.3,0.0,5.3,5.2,0.0,0.0,0.0,8.0,ITALY,43.26,12.558,130.0,3,67446.48,69619.20396842773,3304877.2,56363.7105748096,214275.92,0.90191317,0.9027792,0.9093576,0.13309395179209607,0.23495510712746157,0.6590685865397243,199526.2314968879
118,5036,No,1984,5.0,10.0,5.8,0.0,5.8,5.5,0.0,0.0,0.0,8.0,ITALY,41.765,13.898,130.0,3,128376.734,141857.7615146366,12837673.0,264949.01432176755,1532695.9,0.88208014,0.878751,0.9053606,0.11237882363369858,0.3856456005169137,0.9888648522899,630957.344480193
119,5038,No,1984,5.0,14.0,5.2,0.0,5.2,5.2,0.0,0.0,0.0,8.0,ITALY,41.831,13.961,130.0,3,88785.62,101689.8494980095,4439281.0,181508.5302438011,1254475.8,0.8814034,0.8711529,0.9053606,0.09660227739862513,0.23959401340394465,0.6669893661561617,158489.3192461114
120,5039,No,1984,5.0,30.0,5.1,0.0,5.1,5.1,0.0,0.0,0.0,7.0,BOSNIA-HERZEGOVINA,42.967,17.734,130.0,1,20009.395,19489.567698780855,840394.56,19223.225160987746,85935.87,0.7797381,0.7644799,0.827,0.14263590009410837,0.25451666598370015,0.6540180195637808,125892.54117941661
121,5040,No,1984,6.0,24.0,6.7,0.0,6.7,6.0,0.0,0.0,0.0,5.0,DOMINICAN REPUBLIC,17.984,-69.338,90.0,5,118110.93,95537.42852612678,11811093.0,234753.36945143834,1546856.0,0.7273207,0.7259316,0.83200717,0.39274673773938423,0.6217101391832822,1.6175140610856373,5011872.336272725
122,5041,Yes,1984,8.0,46.0,6.7,0.0,6.7,6.3,0.0,0.0,0.0,6.0,JAPAN,32.386,131.945,30.0,20,87102.086,97187.79249491249,8710209.0,110314.51032907664,564038.56,0.8910431,0.8917043,0.9063448,0.2490401574063145,0.4032055153507692,1.2245089053411915,5011872.336272725
123,5043,No,1984,8.0,33.0,5.2,0.0,5.2,5.1,0.0,0.0,0.0,0.0,INDONESIA,1.761,99.075,60.0,0,66513.5,63016.449705372164,2926594.0,36720.63198539246,157868.14,0.7007373,0.7007373,0.7007373,0.12448293056939116,0.2363648570022794,0.6402145439081735,158489.3192461114
124,5044,No,1984,9.0,13.0,4.7,0.0,4.7,5.1,0.0,0.0,0.0,8.0,SERBIA,43.314,20.957,130.0,0,61591.586,66224.74301714875,3141170.8,54143.439591499744,254312.72,0.7766079,0.7762924,0.807,0.10220078277061934,0.23891422896517472,0.6713272566253028,50118.72336272725
125,5046,No,1984,9.0,10.0,6.1,0.0,6.1,6.0,0.0,0.0,0.0,6.0,JAPAN,35.789,137.488,30.0,29,188319.23,189219.20964947875,18831924.0,322538.53724446095,2724410.5,0.90626734,0.9085589,0.9159301,0.1420035210717754,0.33618787938683226,0.9422541762479519,1258925.411794166
126,5047,No,1984,9.0,10.0,6.4,0.0,6.4,5.3,0.0,0.0,0.0,8.0,TURKEY,40.885,42.219,140.0,3,19894.264,22000.58113536036,1989426.4,25844.41249531991,210776.8,0.76748,0.76782864,0.769,0.0945304183696654,0.3393478607411863,0.9452172232440407,2511886.4315095823
127,5049,No,1984,10.0,27.0,4.5,0.0,4.5,5.0,0.0,0.0,0.0,7.0,GREECE,37.013,21.757,130.0,0,15951.913,15682.836355022506,159519.12,21333.190313443338,72499.45,0.8459085,0.8459086,0.8459085,0.1626898890678181,0.11216964976113902,0.3067477346400188,31622.776601683792
128,5050,No,1984,10.0,60.0,5.3,0.0,0.0,5.3,0.0,0.0,0.0,0.0,TURKEY,40.545,42.403,140.0,3,13149.447,13973.714910239656,670621.8,9708.569692955381,69716.555,0.767,0.767,0.767,0.08475848040487473,0.2399650730513727,0.6716342694344338,199526.2314968879
129,5051,No,1984,10.0,33.0,5.1,0.0,5.1,5.4,0.0,0.0,0.0,6.0,USA,42.375,-105.72,150.0,0,2089.0505,2443.908796674631,104452.53,10960.638219030523,77490.39,0.8906286,0.89062864,0.8906286,0.09500000000477371,0.2388294761960822,0.6659776810629771,125892.54117941661
130,5052,No,1984,10.0,33.0,6.1,0.0,6.1,6.0,0.0,0.0,0.0,7.0,TAJIKISTAN,39.155,71.328,40.0,0,29350.793,35956.68604911106,2935079.2,65349.125687728214,315971.06,0.62996,0.664185,0.701,0.05575840744695954,0.3338320266287557,0.9396938949557943,1258925.411794166
131,5053,No,1984,12.0,23.0,5.6,0.0,0.0,5.6,0.0,0.0,0.0,0.0,INDIA,24.641,92.891,60.0,20,211179.08,207622.70316625212,21117908.0,265005.6177586112,1580873.9,0.60994184,0.6002263,0.624,0.022627416980336774,0.3340110478053058,0.9391082225943866,398107.1705534969
132,5054,No,1985,1.0,5.0,6.9,0.0,6.9,6.0,0.0,0.0,0.0,7.0,ARGENTINA,-33.053,-68.467,160.0,6,17160.402,10619.725037782518,1716040.1,56263.43123023895,485430.66,0.83174574,0.83366215,0.8356001,0.11682465493547443,0.3345625009627835,0.9409278684469855,7943282.347242822
133,5055,No,1985,2.0,37.0,5.3,0.0,5.3,5.2,0.0,0.0,0.0,0.0,IRAN,28.399,52.997,140.0,1,23718.357,26070.260703231317,1233354.6,18286.68194018543,96741.63,0.774,0.774,0.774,0.1243382483227883,0.24234560068271627,0.678709452696683,199526.2314968879
134,5056,Yes,1985,3.0,40.0,8.0,8.0,7.8,6.7,0.0,0.0,0.0,8.0,CHILE,-33.132,-71.708,160.0,180,108359.695,88216.23657272107,10835970.0,355372.9604508101,2506817.5,0.84302104,0.8766797,0.8919913,0.0832946576990944,0.44400248178661483,1.2617096251572963,100000000.0
135,5059,Yes,1985,3.0,13.0,6.3,0.0,6.3,6.3,0.0,0.0,0.0,6.0,GUADELOUPE,17.013,-62.448,90.0,0,18848.021,18385.922571969208,772768.9,34605.38891194919,145341.31,0.8154469,0.8416939,0.897,0.20945882650027448,0.4731121665247009,1.168122196618582,1995262.3149688789
136,5060,No,1985,3.0,33.0,6.6,0.0,6.6,5.9,0.0,0.0,0.0,7.0,CHILE,-32.663,-71.551,160.0,1,105382.66,97764.84635933622,10538265.0,356096.8795884246,2506817.5,0.8456749,0.8789064,0.8919913,0.0831865373678193,0.4472491551087364,1.21317703214756,3981071.7055349695
137,5061,No,1985,3.0,33.0,6.5,0.0,6.5,6.0,0.0,0.0,0.0,5.0,PHILIPPINES,7.758,123.544,170.0,2,136851.97,137316.8380704042,13685196.0,132155.46415162442,695405.7,0.56782305,0.5850415,0.7466452,0.14230249472388526,0.4392094888658394,1.0968974768182547,3162277.6601683795
138,5062,No,1985,4.0,38.0,7.5,0.0,7.5,6.3,0.0,0.0,7.0,6.0,CHILE,-34.131,-71.618,160.0,2,113119.27,114443.89492721608,11311927.0,355037.27678074077,2506817.5,0.82888556,0.8716293,0.8919913,0.009219544454338919,0.43497547627402916,1.0925993646780991,31622776.60168379
139,5063,Yes,1985,4.0,99.0,6.2,0.0,0.0,6.2,0.0,0.0,0.0,0.0,INDONESIA,-9.245,114.185,60.0,0,266277.25,276065.9479440248,15444080.0,258894.1968020114,1430035.2,0.683962,0.68466,0.739051,0.41593268687500556,0.3955990860932988,1.341342467625549,1584893.1924611141
140,5064,No,1985,4.0,5.0,5.8,0.0,5.8,5.7,0.0,0.0,0.0,8.0,CHINA,25.926,102.871,30.0,23,146952.08,150504.97354160974,14695207.0,243688.63371370695,2337571.8,0.65830547,0.65344465,0.7030024,0.05115662224369785,0.3337323587069831,0.9395363141593204,630957.344480193
141,5066,No,1985,4.0,33.0,6.1,0.0,6.1,5.6,0.0,0.0,0.0,7.0,PHILIPPINES,16.498,120.815,170.0,6,184109.86,182983.6805416899,18410986.0,286159.05546705757,1913224.0,0.70579433,0.72278893,1.0,0.1368539367378285,0.3906965271998408,1.0048689772331578,1258925.411794166
142,5067,No,1985,4.0,27.0,5.5,0.0,5.5,5.5,0.0,0.0,0.0,6.0,GREECE,39.266,22.81,130.0,0,20306.777,18085.833299681304,913805.0,33125.50447632704,177100.48,0.8573716,0.8589536,0.86316776,0.12690941652813587,0.243034707719357,0.6509287681967634,316227.7660168379
143,5068,No,1985,5.0,27.0,7.1,0.0,7.1,6.3,0.0,0.0,0.0,8.0,PAPUA NEW GUINEA,-5.599,151.045,170.0,1,6422.2725,6180.877180489419,642227.25,8301.56152465093,44026.39,0.516,0.5159999,0.516,0.08411896339785882,0.6533602896141968,1.3437131868948955,12589254.117941663
144,5069,Yes,1985,7.0,46.0,7.2,0.0,7.2,6.3,0.0,0.0,0.0,7.0,PAPUA NEW GUINEA,-4.439,152.828,170.0,0,6154.8594,5612.679925806488,615485.94,8703.380595789498,44026.39,0.516,0.51600003,0.516,0.07940403014154832,0.7123521376693682,1.482109607154637,15848931.924611142
145,5070,No,1985,7.0,99.0,6.6,0.0,0.0,6.6,0.0,0.0,0.0,8.0,AFGHANISTAN,36.19,70.896,40.0,5,35664.633,42056.21072777739,3566463.5,43424.19667011681,327324.8,0.49709907,0.4988802,0.627,0.06830812541905915,0.33379956547974854,0.9398713058630577,3981071.7055349695
146,5071,No,1985,8.0,57.0,6.1,0.0,0.0,6.1,0.0,0.0,0.0,0.0,PERU,-9.159,-78.887,160.0,0,34163.125,30822.453927096874,3245497.0,79873.2786929462,743719.3,0.74,0.74000007,0.74,0.2641968962795966,0.4533977744684536,1.3540153270664652,1258925.411794166
147,5072,No,1985,8.0,7.0,7.5,0.0,7.5,6.4,0.0,0.0,0.0,7.0,CHINA,39.431,75.224,40.0,71,23303.797,21671.811672707187,2330379.8,63668.0047933182,458638.94,0.7001853,0.7074178,0.7083121,0.11374093368622867,0.3341211143032504,0.9405777214917148,31622776.60168379
148,5074,No,1985,9.0,10.0,6.3,0.0,6.3,5.9,0.0,0.0,0.0,0.0,INDONESIA,-4.13,136.049,170.0,10,22282.8,18633.91467023299,2228280.2,20728.672566471272,105617.97,0.5951528,0.581002,0.7955133,0.07616429611798083,0.4235118744374089,1.056284675312199,1995262.3149688789
149,5076,Yes,1985,9.0,28.0,8.1,0.0,8.1,6.8,0.0,0.0,0.0,9.0,MEXICO,18.19,-102.533,150.0,9500,35284.52,41157.01219786406,3528452.0,59155.32942441822,380432.1,0.72670215,0.73369414,0.7857074,0.11264546150724193,0.45277398071481795,1.1569311842862833,125892541.17941661
150,5078,Yes,1985,9.0,31.0,7.6,0.0,7.6,6.3,0.0,0.0,0.0,6.0,MEXICO,17.802,-101.647,150.0,0,23356.008,25341.216768010807,2335600.8,44768.58666069279,380432.1,0.71162647,0.71363026,0.76717174,0.07624303247665878,0.44749376906360044,1.1652810104831781,39810717.05534969
151,5079,No,1985,9.0,32.0,6.9,0.0,6.9,6.2,0.0,0.0,0.0,7.0,SOLOMON ISLANDS,-9.829,159.854,170.0,0,5106.3926,3506.8235071451654,510639.25,10853.93634302327,94886.87,0.515,0.5149999,0.515,0.05056678752347188,0.6814575413629241,1.6411509568417884,7943282.347242822
152,5080,No,1985,9.0,7.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,MACEDONIA,41.581,22.254,130.0,0,36387.105,39072.888335797594,1819355.2,46203.97685126252,319761.25,0.8306276,0.8197203,0.866,0.12875169903304387,0.23677259456773045,0.6649939576354132,100000.0
153,5081,No,1985,10.0,5.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,7.0,GUATEMALA,15.299,-90.863,100.0,0,177400.19,200152.6966306483,2306202.5,118545.41474648652,510667.56,0.64,0.64,0.64,0.0769415362524884,0.12895155988342008,0.3410862672788481,31622.776601683792
154,5082,No,1985,10.0,16.0,5.9,0.0,5.9,5.8,0.0,0.0,0.0,9.0,TAJIKISTAN,40.301,69.823,40.0,29,109687.125,109913.82826887349,10968713.0,182639.32469387466,1431623.9,0.66752,0.682514,0.794,0.09044335245287721,0.3340427333739233,0.9403277608146187,794328.2347242822
155,5083,No,1985,10.0,10.0,5.9,0.0,5.9,5.5,0.0,0.0,0.0,0.0,ALGERIA,36.46,6.761,15.0,6,104818.71,90361.63757467676,10481871.0,110229.60709536991,785121.44,0.7446,0.744796,0.745,0.14220056259156694,0.40664406824615706,1.0223723371342914,794328.2347242822
156,5084,No,1985,11.0,33.0,4.2,0.0,4.2,5.1,0.0,0.0,0.0,0.0,TURKEY,40.31,42.307,140.0,0,11437.557,11566.564704792821,148688.23,2750.2592589601586,15972.903,0.767,0.767,0.767,0.0940691235371014,0.12108555188386576,0.33759288972219037,15848.93192461114
157,5085,No,1985,11.0,10.0,7.1,0.0,7.1,6.0,0.0,0.0,0.0,8.0,INDONESIA,-1.639,134.911,170.0,0,7504.8823,7698.312966631668,750488.25,8525.519310936192,43770.785,0.6887995,0.6762393,0.7955133,0.2144574550087826,0.38546044951328734,1.2473303649943075,12589254.117941663
158,5086,No,1985,11.0,33.0,7.6,0.0,7.6,6.3,0.0,0.0,0.0,0.0,VANUATU,-13.987,166.185,170.0,0,3085.7522,3315.274540399674,308575.22,8147.726605734742,75621.1,0.57568,0.58422506,0.597,0.7537532753001426,1.3612571657309016,3.029435283925362,39810717.05534969
159,5087,No,1985,12.0,22.0,6.0,0.0,6.0,5.9,0.0,0.0,0.0,6.0,NICARAGUA,11.725,-85.838,100.0,0,49032.574,41847.32524474558,4903257.5,101730.96878523068,712150.9,0.66989,0.6566247,0.776,0.10662551288619906,0.40280561369016715,1.053142517045733,1000000.0
160,5088,No,1985,12.0,43.0,7.6,0.0,7.6,6.0,0.0,0.0,0.0,0.0,VANUATU,-13.966,166.516,170.0,0,2996.5635,3148.265035269983,299656.34,8148.216584841395,75621.1,0.57732,0.58669126,0.597,0.600967553209572,1.4457493917770445,2.914949846779122,39810717.05534969
161,5089,No,1986,1.0,39.0,5.3,0.0,0.0,5.3,0.0,0.0,0.0,4.0,PERU,-9.505,-77.512,160.0,1,19226.86,17454.17702035379,999796.7,19460.72952963041,118246.26,0.74,0.74,0.74,0.16483021566833933,0.23753864892058105,0.6759058438030898,199526.2314968879
162,5090,No,1986,1.0,33.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,INDONESIA,-3.904,103.461,60.0,0,69080.78,68924.2122482489,3523119.8,35695.943786911215,178036.3,0.68426913,0.6838499,0.691663,0.0907579197490927,0.2398493273015973,0.6716777648519726,100000.0
163,5091,No,1986,2.0,16.0,4.7,0.0,0.0,4.7,0.0,0.0,0.0,0.0,GUATEMALA,15.075,-92.072,100.0,0,159458.92,147476.2962699426,7175651.0,136056.8845051727,510667.56,0.65874016,0.64801365,0.6868504,0.07286288492831375,0.24483507189736559,0.6484744431378545,50118.72336272725
164,5092,No,1986,4.0,51.0,4.6,0.0,4.6,5.3,0.0,0.0,0.0,6.0,PERU,-13.41,-71.785,160.0,16,20853.092,12848.236815427532,1063507.8,51632.98095907675,350646.62,0.74,0.74000007,0.74,0.09656603957445374,0.2396027609767671,0.6716251996142532,39810.71705534969
165,5093,No,1986,4.0,33.0,5.3,0.0,5.3,5.5,0.0,0.0,0.0,0.0,INDIA,32.128,76.374,60.0,6,185241.05,188150.88205127453,8706329.0,142153.61264703254,535866.44,0.8635703,0.85138386,0.8842304,0.003162277657920817,0.23421058418515842,0.6436127834135158,199526.2314968879
166,5094,No,1986,5.0,10.0,5.9,0.0,5.9,5.9,0.0,0.0,0.0,0.0,TURKEY,37.993,37.806,140.0,15,61031.543,64068.03756107443,6103154.0,93124.51777974346,533281.8,0.75776005,0.7541973,0.767,0.13669308687710213,0.3345632338968197,0.9410004081298751,794328.2347242822
167,5095,Yes,1986,5.0,19.0,8.0,8.0,7.7,6.4,0.0,0.0,0.0,6.0,USA,51.52,-174.776,150.0,0,162.25694,147.96045554449915,16225.695,393.2775682774558,3013.3484,0.8484747,0.9290011,0.94821656,0.8887215537003502,2.5129664840125523,12.328321274850815,100000000.0
168,5096,No,1986,5.0,10.0,5.7,0.0,5.7,5.7,0.0,0.0,0.0,7.0,GEORGIA,41.431,43.737,40.0,2,36427.29,40123.967091763516,3642728.8,99988.81684080057,978082.0,0.7631425,0.76147485,0.78512645,0.12521980672334423,0.3341779651779791,0.9406682926052082,501187.2336272725
169,5097,No,1986,5.0,18.0,5.2,0.0,0.0,5.2,0.0,0.0,0.0,0.0,PAKISTAN,29.627,69.363,60.0,0,26390.127,29602.879462851044,1240336.0,34767.54823032696,154193.16,0.52090824,0.55253005,0.6043925,0.012165525075170233,0.23347358862333517,0.6436514822299217,158489.3192461114
170,5098,No,1986,5.0,19.0,6.4,0.0,6.4,6.1,0.0,0.0,0.0,0.0,TAIWAN,24.125,121.619,30.0,1,307080.88,331806.0946087485,23031066.0,638155.9971474416,2858022.0,0.8567831,0.8560903,0.88213944,0.006000000019440677,0.4610646353771967,1.07045620023527,2511886.4315095823
171,5099,No,1986,6.0,19.0,6.2,0.0,6.2,6.0,0.0,0.0,0.0,7.0,VENEZUELA,10.597,-62.928,160.0,2,47310.266,49912.209233372196,4731026.5,76388.16413500515,423226.53,0.7585532,0.7664806,0.78602403,0.05994163829226718,0.4361188181056712,1.1822247555864238,1584893.1924611141
172,5100,No,1986,7.0,12.0,6.0,0.0,6.0,5.8,0.0,0.0,0.0,7.0,USA,34.0,-116.61,150.0,0,121443.69,130309.98519412844,12144369.0,249752.38915883307,1368891.8,0.9511953,0.95119524,0.9511953,0.12589678311174204,0.33661344494390355,0.9423770343104395,1000000.0
173,5101,No,1986,7.0,10.0,5.6,0.0,5.6,5.7,0.0,0.0,0.0,0.0,IRAN,29.962,51.582,140.0,1,40877.125,40538.789564581166,4087712.5,44940.01685990932,194807.48,0.774,0.77400005,0.774,0.09704638066377343,0.33397396990530437,0.940337584887304,398107.1705534969
